"","l.x","l.y","l.sd","l.lower","l.upper"
"286",13163,354.78252374453,152.424197993437,56.0310956773939,653.533951811666
"287",13187,354.892199164065,152.403736534971,56.1808755555208,653.603522772608
"288",13200,354.951531896031,152.392668107239,56.2619024058428,653.641161386219
"289",13209,354.992577646193,152.385011460181,56.3179551842375,653.667200108149
"290",13218,355.03359824781,152.377359808661,56.3739730228351,653.693223472784
"291",13315,355.47411677123,152.295208117139,56.975508861638,653.972724680822
"292",13420,355.947696059177,152.206929486356,57.6221142659184,654.273277852435
"293",13486,356.243643721851,152.151782658447,58.0261497112959,654.461137732406
"294",13490,356.261537160324,152.148448886289,58.0505773431971,654.472496977451
"295",13687,357.136772194697,151.985448357223,59.2452934145411,655.028250974854
"296",13696,357.176477069333,151.978056926713,59.2994854929751,655.053468645692
"297",13709,357.233785486137,151.967388894402,59.3777032531094,655.089867719165
"298",13718,357.27343074655,151.960009198211,59.4318127180566,655.115048775043
"299",13785,357.567802818723,151.905221909485,59.8335678761333,655.302037761313
"300",13920,358.156862619527,151.795630600919,60.6374266417255,655.676298597328
"301",13986,358.442874892363,151.742439350081,61.0276937662042,655.858056018521
"302",14187,359.306000979208,151.581994403286,62.2052919487662,656.406710009649
"303",14196,359.344371457614,151.574864333927,62.257637363118,656.431105552111
"304",14209,359.399753774225,151.564573468067,62.3331897768139,656.466317771636
"305",14218,359.438066522905,151.557454641109,62.3854554263316,656.490677619479
"306",14285,359.722543017482,151.504603045933,62.7735210474534,656.67156498751
"307",14420,360.291793741205,151.398878017505,63.5499928268944,657.033594655516
"308",14486,360.568184706999,151.347560358798,63.9269664037546,657.209403010244
"309",14512,360.67672343636,151.327410593409,64.0749986732781,657.278448199442
"310",14530,360.751752487062,151.313482628584,64.1773265350376,657.326178439087
"311",14687,361.402264932725,151.192753938022,65.0644672142016,657.740062651248
"312",14687,361.402264932725,151.192753938022,65.0644672142016,657.740062651248
"313",14709,361.492861925585,151.175943972544,65.1880117393985,657.797712111772
"314",14885,362.212742669895,151.04240441683,66.1696300129077,658.255855326883
"315",14920,362.354868839341,151.016046030538,66.3634186194869,658.346319059195
"316",14986,362.621952580891,150.966518588828,66.7275761467878,658.516329014994
"317",15012,362.726836211096,150.947071012347,66.8705770268952,658.583095395296
"318",15099,363.076437435448,150.882254809492,67.3472180088432,658.805656862053
"319",15109,363.116488115197,150.874830062538,67.4018211926236,658.831155037771
"320",15187,363.42794347038,150.817095679994,67.8264359375914,659.029451003168
"321",15187,363.42794347038,150.817095679994,67.8264359375914,659.029451003168
